,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
10695,-120.6,37.35,19.0,3874.0,676.0,2441.0,707.0,3.2955,88600.0
10697,-120.6,35.6,13.0,4461.0,764.0,1795.0,640.0,4.475,206900.0
10699,-120.6,35.11,17.0,2495.0,524.0,1292.0,501.0,2.2625,153000.0
10700,-120.6,35.1,16.0,3290.0,686.0,1497.0,655.0,2.6875,178200.0
10702,-120.61,37.36,16.0,638.0,147.0,380.0,132.0,1.9135,87500.0
10704,-120.61,37.32,18.0,5009.0,826.0,2497.0,805.0,4.25,146300.0
10706,-120.61,35.13,16.0,3431.0,721.0,1777.0,701.0,2.7301,190400.0
10708,-120.61,35.11,11.0,3733.0,831.0,1839.0,739.0,3.3062,158500.0
10709,-120.61,35.1,17.0,2799.0,637.0,2015.0,592.0,3.0536,143600.0
10710,-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,142100.0
10711,-120.61,35.06,13.0,2364.0,421.0,1257.0,380.0,4.6167,273100.0
10712,-120.62,38.71,10.0,6305.0,1150.0,2597.0,921.0,4.0197,132200.0
10713,-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,134800.0
10714,-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,102100.0
10716,-120.62,37.35,18.0,874.0,203.0,572.0,190.0,1.6833,71000.0
10719,-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,155800.0
10721,-120.63,37.36,16.0,1605.0,282.0,866.0,284.0,4.0694,110200.0
10722,-120.63,35.59,9.0,5782.0,1184.0,3026.0,1130.0,2.6528,113500.0
10726,-120.64,37.7,16.0,284.0,51.0,239.0,46.0,1.8958,137500.0
10728,-120.64,37.38,19.0,2256.0,449.0,1469.0,435.0,2.5129,84600.0
10729,-120.64,37.2,16.0,2236.0,438.0,1361.0,393.0,2.0066,125000.0
10731,-120.64,35.65,9.0,3466.0,673.0,2356.0,619.0,2.9926,158200.0
10732,-120.64,35.47,8.0,416.0,121.0,936.0,97.0,2.1154,117200.0
10733,-120.64,35.15,7.0,7922.0,1442.0,2863.0,1197.0,4.849,275000.0
10734,-120.64,34.97,5.0,2090.0,469.0,1911.0,482.0,2.4318,86100.0
10736,-120.65,38.5,10.0,1783.0,337.0,638.0,262.0,2.65,116700.0
10742,-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,261600.0
10749,-120.65,35.27,15.0,2365.0,538.0,1446.0,490.0,2.5129,225900.0
10750,-120.65,35.12,19.0,2949.0,662.0,1425.0,548.0,2.9615,178100.0
10752,-120.66,39.72,15.0,3763.0,784.0,717.0,348.0,2.2019,130500.0
10753,-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,126400.0
10754,-120.66,38.4,18.0,2144.0,420.0,985.0,381.0,3.175,118500.0
10755,-120.66,35.5,19.0,1861.0,364.0,1040.0,363.0,3.3125,163900.0
10756,-120.66,35.47,18.0,2474.0,449.0,1269.0,431.0,3.9063,184800.0
10763,-120.66,35.27,17.0,2719.0,589.0,1386.0,570.0,3.7337,208200.0
10764,-120.66,35.2,13.0,5138.0,713.0,1838.0,645.0,5.9676,380000.0
10766,-120.66,35.1,19.0,1583.0,392.0,704.0,269.0,2.1042,268300.0
10767,-120.67,40.5,15.0,5343.0,1002.0,2503.0,902.0,3.5962,85900.0
10769,-120.67,38.19,17.0,2967.0,611.0,1387.0,564.0,2.0417,92600.0
10770,-120.67,37.97,9.0,7450.0,1475.0,2233.0,930.0,2.6528,133000.0
10771,-120.67,37.37,18.0,164.0,30.0,104.0,32.0,1.6607,87500.0
10772,-120.67,36.72,18.0,819.0,198.0,996.0,198.0,2.5,112500.0
10773,-120.67,35.63,8.0,2690.0,410.0,1085.0,381.0,4.2841,256700.0
10774,-120.67,35.48,18.0,2339.0,443.0,1097.0,416.0,3.3438,176100.0
10775,-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,500001.0
10778,-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,173800.0
10779,-120.68,35.48,15.0,2608.0,525.0,1351.0,502.0,2.7798,205800.0
10781,-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,233700.0
10782,-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,118200.0
10783,-120.69,38.36,19.0,3267.0,614.0,1252.0,566.0,2.7236,109900.0
10787,-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,144900.0
10793,-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,158700.0
10794,-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0
10795,-120.7,35.76,15.0,1914.0,425.0,1130.0,421.0,2.2165,90600.0
10796,-120.7,35.55,10.0,3979.0,761.0,1834.0,671.0,3.5,172100.0
10799,-120.7,35.28,14.0,3768.0,682.0,1884.0,664.0,4.6071,239900.0
10800,-120.71,40.36,19.0,4462.0,828.0,2229.0,777.0,3.5536,105700.0
10801,-120.71,40.13,19.0,897.0,180.0,276.0,110.0,2.9554,89400.0
10802,-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,120100.0
10803,-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,141300.0
10804,-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,144300.0
10805,-120.71,37.39,11.0,1479.0,341.0,1476.0,327.0,3.2721,73800.0
10806,-120.71,37.38,14.0,1979.0,432.0,1756.0,382.0,2.6923,71400.0
10807,-120.71,35.27,9.0,2568.0,421.0,1149.0,398.0,5.4287,331600.0
10808,-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,113200.0
10809,-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0
10810,-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,144100.0
10811,-120.72,38.38,9.0,1787.0,347.0,806.0,306.0,2.525,157200.0
10812,-120.72,37.54,17.0,729.0,134.0,431.0,121.0,4.2188,131300.0
10817,-120.74,39.82,9.0,1955.0,398.0,294.0,122.0,3.9583,126500.0
10818,-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,85700.0
10824,-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,108300.0
10825,-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,155900.0
10826,-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,133800.0
10827,-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,123800.0
10828,-120.76,38.12,7.0,7188.0,1288.0,3175.0,1115.0,3.8488,130600.0
10829,-120.76,37.73,16.0,1343.0,241.0,732.0,195.0,3.5833,187500.0
10832,-120.76,37.44,18.0,2003.0,398.0,1333.0,411.0,2.7562,90500.0
10833,-120.76,35.52,7.0,9613.0,1666.0,4487.0,1653.0,3.6667,250600.0
10834,-120.77,40.65,11.0,2635.0,667.0,280.0,132.0,1.7214,118300.0
10835,-120.77,38.38,15.0,4221.0,816.0,1737.0,743.0,2.3125,128600.0
10836,-120.77,37.64,8.0,3294.0,667.0,2277.0,652.0,2.6417,96800.0
10839,-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,118500.0
10840,-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,138500.0
10842,-120.79,38.24,19.0,1003.0,235.0,538.0,190.0,2.9821,90400.0
10843,-120.79,37.82,17.0,4227.0,729.0,1809.0,679.0,3.2667,269500.0
10844,-120.79,37.76,14.0,3531.0,508.0,1505.0,497.0,5.5228,275300.0
10850,-120.8,37.55,18.0,1802.0,335.0,1110.0,329.0,3.1641,96300.0
10852,-120.8,37.52,13.0,2920.0,481.0,1602.0,490.0,3.9286,145800.0
10855,-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,119300.0
10859,-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,118800.0
10860,-120.81,35.19,14.0,3414.0,802.0,1236.0,632.0,3.7635,336200.0
10863,-120.82,37.51,17.0,1664.0,253.0,736.0,254.0,4.4083,165800.0
10866,-120.82,37.05,15.0,1385.0,288.0,775.0,255.0,1.933,140600.0
10867,-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,215800.0
10868,-120.82,35.31,16.0,3924.0,699.0,1325.0,638.0,2.5172,293900.0
10869,-120.83,39.27,14.0,3338.0,608.0,1373.0,562.0,3.67,160100.0
10870,-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,97700.0
10871,-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,128300.0
10872,-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,121900.0
10877,-120.83,37.51,13.0,3795.0,604.0,1639.0,609.0,4.6635,198400.0
10879,-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766,192700.0
10880,-120.83,35.32,11.0,3252.0,701.0,1814.0,660.0,3.2226,183200.0
10881,-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,132600.0
10882,-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,184600.0
10883,-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,142600.0
10884,-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,208300.0
10886,-120.84,37.52,16.0,4527.0,887.0,2531.0,825.0,3.7065,124800.0
10887,-120.84,37.51,8.0,1191.0,242.0,688.0,260.0,2.7243,138400.0
10889,-120.84,37.51,14.0,6337.0,1593.0,3909.0,1480.0,2.0643,106500.0
10892,-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0
10893,-120.84,37.47,11.0,2285.0,499.0,1468.0,471.0,2.7857,110300.0
10895,-120.84,37.4,7.0,2773.0,530.0,1374.0,505.0,2.6214,103800.0
10897,-120.84,37.06,14.0,1506.0,380.0,1096.0,352.0,1.1301,78500.0
10898,-120.84,37.05,8.0,1944.0,283.0,814.0,276.0,5.3988,165500.0
10901,-120.84,35.33,15.0,3276.0,670.0,1520.0,613.0,3.6412,207800.0
10902,-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,183900.0
10903,-120.84,35.32,15.0,2419.0,538.0,1279.0,522.0,3.4762,189600.0
10905,-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,317700.0
10908,-120.85,37.78,15.0,3553.0,659.0,1684.0,611.0,3.3169,131200.0
10914,-120.85,37.51,5.0,2899.0,745.0,1593.0,633.0,2.2292,127500.0
10918,-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,2.5363,86300.0
10923,-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,146100.0
10928,-120.86,37.53,18.0,2829.0,732.0,1751.0,712.0,1.6445,156900.0
10929,-120.86,37.52,9.0,9885.0,1871.0,5372.0,1843.0,3.4821,127100.0
10933,-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0
10937,-120.87,39.15,17.0,1819.0,389.0,736.0,283.0,2.8603,128900.0
10938,-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,128200.0
10939,-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,167400.0
10941,-120.87,37.77,9.0,4838.0,920.0,2460.0,923.0,3.5959,142700.0
10944,-120.87,37.5,7.0,4966.0,985.0,2431.0,904.0,3.1042,122500.0
10947,-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,127300.0
10948,-120.88,38.32,18.0,2791.0,492.0,1187.0,438.0,3.2589,103000.0
10949,-120.88,38.16,8.0,2029.0,387.0,1000.0,364.0,4.0109,125900.0
10951,-120.88,37.53,18.0,239.0,39.0,92.0,36.0,5.3168,175000.0
10952,-120.88,37.52,2.0,1871.0,409.0,707.0,256.0,2.6103,133600.0
10954,-120.89,39.3,17.0,2282.0,431.0,974.0,371.0,3.5417,155100.0
10963,-120.9,38.2,16.0,3120.0,641.0,1319.0,526.0,2.0472,93200.0
10966,-120.9,37.66,19.0,3377.0,669.0,2426.0,663.0,2.9783,82500.0
10968,-120.9,35.69,14.0,5020.0,909.0,2105.0,796.0,3.8158,248700.0
10970,-120.91,39.39,16.0,352.0,105.0,226.0,82.0,1.6094,79500.0
10971,-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,230600.0
10972,-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,207600.0
10973,-120.91,38.11,9.0,3585.0,680.0,1800.0,598.0,3.636,133100.0
10977,-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0
10980,-120.92,37.6,12.0,4485.0,805.0,2445.0,832.0,3.7611,123100.0
10983,-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,118800.0
10984,-120.93,39.17,13.0,2331.0,464.0,1110.0,419.0,3.6563,164900.0
10985,-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,196300.0
10986,-120.93,38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,170100.0
10987,-120.93,38.5,15.0,1248.0,234.0,529.0,216.0,3.3393,107200.0
10988,-120.93,38.26,13.0,2084.0,449.0,834.0,305.0,3.2937,114200.0
10990,-120.93,37.72,18.0,391.0,71.0,247.0,71.0,4.3864,179500.0
10991,-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,138500.0
10992,-120.93,37.66,10.0,7566.0,1348.0,3227.0,1199.0,4.744,148100.0
10993,-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,189200.0
10994,-120.93,37.56,17.0,1812.0,361.0,672.0,334.0,1.55,166100.0
10997,-120.94,39.22,12.0,1321.0,268.0,661.0,232.0,4.0062,153800.0
10998,-120.94,39.05,8.0,3758.0,717.0,1744.0,661.0,3.1972,151500.0
11001,-120.94,37.68,4.0,13315.0,2424.0,6420.0,2289.0,4.2471,162100.0
11002,-120.94,37.66,17.0,1147.0,140.0,327.0,136.0,6.8654,290500.0
11003,-120.94,37.65,13.0,5075.0,978.0,3033.0,838.0,3.0577,119000.0
11005,-120.94,37.61,13.0,3309.0,603.0,1796.0,555.0,3.8372,129300.0
11007,-120.94,37.59,16.0,3964.0,824.0,2622.0,766.0,2.3152,111300.0
11008,-120.94,37.58,19.0,1549.0,369.0,770.0,370.0,2.0493,99500.0
11011,-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,202800.0
11012,-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,217100.0
11013,-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,156500.0
11014,-120.95,37.73,12.0,3609.0,712.0,2650.0,742.0,2.8565,92700.0
11015,-120.95,37.67,15.0,3062.0,584.0,1624.0,538.0,4.3864,137600.0
11016,-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,5.1473,188400.0
11018,-120.95,37.65,14.0,5200.0,1119.0,3221.0,1102.0,2.6964,107000.0
11020,-120.95,37.62,11.0,4981.0,814.0,1934.0,686.0,3.7041,174800.0
11021,-120.95,37.61,17.0,4054.0,654.0,2034.0,667.0,4.6833,142200.0
11033,-120.96,37.67,18.0,1442.0,229.0,538.0,220.0,4.2969,163200.0
11034,-120.96,37.66,16.0,4961.0,902.0,2654.0,804.0,4.2823,138300.0
11042,-120.97,37.73,19.0,3725.0,543.0,1412.0,463.0,5.7476,248600.0
11043,-120.97,37.69,16.0,2793.0,476.0,1279.0,477.0,3.4667,160900.0
11044,-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,3.8598,174400.0
11045,-120.97,37.68,9.0,1114.0,172.0,529.0,174.0,4.7159,163700.0
11046,-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,130300.0
11050,-120.97,37.65,16.0,3960.0,716.0,1776.0,724.0,3.9886,137500.0
11053,-120.97,37.62,7.0,8489.0,1673.0,5807.0,1575.0,2.9451,127800.0
11054,-120.97,37.61,16.0,1326.0,375.0,884.0,375.0,1.871,103900.0
11058,-120.98,38.99,17.0,3403.0,661.0,1540.0,622.0,3.6354,162900.0
11059,-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,176900.0
11061,-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,185100.0
11064,-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,118600.0
11065,-120.98,37.67,13.0,1221.0,260.0,682.0,275.0,3.65,155500.0
11068,-120.98,37.66,10.0,934.0,260.0,401.0,255.0,0.9336,127100.0
11076,-120.99,39.26,16.0,2616.0,422.0,1090.0,425.0,3.7917,179200.0
11077,-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,182500.0
11078,-120.99,39.2,15.0,2993.0,562.0,1296.0,518.0,3.3009,156800.0
11080,-120.99,39.13,14.0,770.0,116.0,285.0,116.0,3.6434,155400.0
11081,-120.99,39.04,17.0,2289.0,450.0,1182.0,397.0,2.3696,166800.0
11082,-120.99,38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,172500.0
11083,-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,187900.0
11089,-120.99,37.67,16.0,568.0,124.0,307.0,116.0,2.1518,107400.0
11096,-121.0,39.75,8.0,1116.0,214.0,27.0,39.0,2.5893,83000.0
11097,-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,136100.0
11098,-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,191700.0
11099,-121.0,39.16,10.0,1170.0,225.0,537.0,194.0,3.2813,163200.0
11100,-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,162500.0
11101,-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,312500.0
11102,-121.0,38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344,217500.0
11103,-121.0,37.8,13.0,4030.0,744.0,2248.0,766.0,3.6107,141300.0
11105,-121.0,37.69,18.0,3469.0,661.0,1452.0,628.0,3.4079,147500.0
11107,-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,182400.0
11112,-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,187500.0
11114,-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,162500.0
11121,-121.0,35.94,16.0,3077.0,628.0,1479.0,536.0,3.3724,114600.0
11122,-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,197500.0
11123,-121.01,37.74,14.0,2368.0,297.0,796.0,301.0,8.7783,435000.0
11124,-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,142200.0
11137,-121.01,37.61,5.0,3655.0,696.0,2316.0,647.0,3.4703,129300.0
11139,-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,71500.0
11140,-121.02,40.51,17.0,890.0,167.0,406.0,154.0,3.3036,78300.0
11143,-121.02,39.23,16.0,1427.0,319.0,642.0,333.0,1.4241,125000.0
11144,-121.02,39.17,17.0,2277.0,459.0,1149.0,476.0,3.2303,149500.0
11145,-121.02,39.01,17.0,4786.0,799.0,2066.0,770.0,3.9734,185400.0
11146,-121.02,38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,198900.0
11148,-121.02,37.7,16.0,3476.0,650.0,2126.0,665.0,3.3438,125400.0
11149,-121.02,37.69,19.0,3814.0,790.0,2219.0,804.0,3.5208,145000.0
11155,-121.02,37.62,14.0,5737.0,1286.0,4722.0,1210.0,1.6731,95800.0
11160,-121.02,37.09,17.0,1118.0,270.0,560.0,244.0,2.0216,112500.0
11162,-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,100000.0
11164,-121.03,39.37,15.0,1337.0,326.0,1172.0,306.0,2.6341,85000.0
11167,-121.03,39.14,10.0,3138.0,524.0,1275.0,511.0,4.0775,164500.0
11168,-121.03,39.05,12.0,1875.0,307.0,806.0,283.0,3.9185,195200.0
11169,-121.03,37.69,6.0,2607.0,557.0,1266.0,475.0,3.4632,137700.0
11170,-121.03,37.69,5.0,4034.0,771.0,1967.0,742.0,3.8065,146000.0
11176,-121.03,37.63,5.0,2881.0,584.0,1490.0,570.0,3.0398,120000.0
11182,-121.04,39.22,14.0,1889.0,471.0,853.0,399.0,2.25,112500.0
11183,-121.04,39.19,17.0,856.0,167.0,518.0,170.0,3.5859,144300.0
11184,-121.04,39.08,8.0,2870.0,526.0,1307.0,451.0,3.463,201700.0
11186,-121.04,38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,163400.0
11189,-121.04,37.69,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,160900.0
11190,-121.04,37.69,5.0,9601.0,1639.0,4449.0,1575.0,4.5332,195500.0
11192,-121.04,37.68,18.0,5129.0,1171.0,3622.0,1128.0,2.0272,92700.0
11193,-121.04,37.66,11.0,1658.0,301.0,913.0,298.0,4.1705,162800.0
11194,-121.04,37.65,8.0,1959.0,379.0,995.0,365.0,3.3567,129100.0
11197,-121.04,37.3,6.0,2657.0,486.0,1409.0,392.0,3.3824,115500.0
11201,-121.05,39.13,10.0,3063.0,497.0,1168.0,507.0,4.4375,185100.0
11202,-121.05,39.11,7.0,2767.0,423.0,1143.0,382.0,3.6333,170200.0
11203,-121.05,38.97,12.0,3676.0,550.0,1572.0,510.0,4.8214,201900.0
11204,-121.05,38.14,19.0,3326.0,561.0,1544.0,511.0,2.9875,166300.0
11205,-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,156500.0
11209,-121.06,39.29,14.0,1864.0,331.0,894.0,332.0,3.4028,171800.0
11210,-121.06,39.25,17.0,3127.0,539.0,1390.0,520.0,3.9537,172800.0
11211,-121.06,39.23,10.0,2229.0,537.0,982.0,512.0,2.186,132700.0
11213,-121.06,39.04,15.0,1999.0,287.0,585.0,246.0,5.5161,361900.0
11214,-121.06,39.04,14.0,1651.0,279.0,633.0,261.0,4.2802,194800.0
11215,-121.06,39.03,11.0,1887.0,303.0,775.0,283.0,3.8417,187200.0
11216,-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,212800.0
11217,-121.06,38.91,18.0,6501.0,1416.0,2954.0,1373.0,2.5373,143000.0
11218,-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,184300.0
11219,-121.06,38.51,6.0,6873.0,959.0,2354.0,931.0,6.8869,263100.0
11221,-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.462,151900.0
11223,-121.06,37.66,6.0,3655.0,598.0,1993.0,596.0,4.6053,150100.0
11228,-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,80800.0
11231,-121.07,39.15,15.0,6828.0,1319.0,3002.0,1318.0,2.4726,143400.0
11232,-121.07,39.13,8.0,4839.0,832.0,1977.0,762.0,4.0848,155900.0
11233,-121.07,39.09,17.0,1878.0,345.0,892.0,299.0,2.8864,143100.0
11234,-121.07,39.05,10.0,1813.0,311.0,827.0,287.0,3.6087,182100.0
11235,-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042,206400.0
11236,-121.07,38.94,14.0,1710.0,294.0,839.0,297.0,4.7143,150700.0
11237,-121.07,38.92,15.0,5301.0,884.0,2335.0,831.0,4.515,164000.0
11239,-121.08,40.19,11.0,919.0,199.0,69.0,43.0,1.6944,137500.0
11241,-121.08,39.18,19.0,2323.0,397.0,963.0,379.0,3.7426,162700.0
11242,-121.08,39.02,13.0,1839.0,275.0,752.0,270.0,4.2031,209600.0
11243,-121.08,38.95,18.0,1931.0,380.0,1271.0,377.0,2.7463,156100.0
11244,-121.08,38.93,14.0,4239.0,824.0,1729.0,794.0,2.4278,167700.0
11246,-121.08,38.85,10.0,2509.0,422.0,1037.0,389.0,6.0,220100.0
11247,-121.08,38.67,10.0,2499.0,331.0,1040.0,333.0,6.844,239600.0
11248,-121.09,40.3,15.0,1717.0,336.0,501.0,206.0,3.6477,113400.0
11251,-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,213300.0
11256,-121.1,39.15,10.0,680.0,143.0,354.0,140.0,4.0333,161500.0
11257,-121.1,39.08,13.0,1110.0,216.0,602.0,209.0,2.5887,144400.0
11258,-121.1,39.0,16.0,1106.0,195.0,505.0,187.0,5.0126,192300.0
11260,-121.1,38.33,14.0,1357.0,247.0,695.0,224.0,4.1974,157800.0
11263,-121.11,39.09,16.0,1000.0,197.0,508.0,190.0,2.3062,138800.0
11264,-121.11,38.95,14.0,3888.0,890.0,1830.0,844.0,1.8238,158600.0
11268,-121.11,37.74,11.0,3886.0,599.0,1605.0,529.0,4.4213,182700.0
11269,-121.11,37.47,12.0,2263.0,410.0,913.0,330.0,3.5795,145600.0
11271,-121.11,35.52,9.0,6044.0,1222.0,2239.0,972.0,3.24,264600.0
11272,-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,170400.0
11273,-121.12,39.03,17.0,838.0,161.0,388.0,142.0,3.6563,163500.0
11276,-121.12,37.48,5.0,4109.0,820.0,3062.0,713.0,3.2396,125200.0
11277,-121.12,36.21,16.0,1720.0,473.0,1427.0,291.0,2.1107,76200.0
11278,-121.12,35.58,16.0,4109.0,798.0,1298.0,626.0,3.4799,320800.0
11280,-121.13,38.66,2.0,12360.0,1747.0,4438.0,1470.0,6.2503,222500.0
11281,-121.13,38.47,16.0,2574.0,441.0,1041.0,428.0,3.6645,203400.0
11282,-121.13,38.37,10.0,1034.0,153.0,478.0,155.0,7.0326,241100.0
11288,-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,2.9559,163200.0
11289,-121.14,40.29,17.0,1944.0,394.0,384.0,172.0,1.6875,111500.0
11290,-121.14,39.86,16.0,2534.0,557.0,638.0,244.0,2.2101,88800.0
11291,-121.14,39.1,13.0,1085.0,227.0,629.0,214.0,5.0389,171500.0
11292,-121.14,38.92,16.0,2069.0,312.0,889.0,299.0,4.6771,212000.0
11295,-121.14,38.16,14.0,2591.0,497.0,1371.0,479.0,3.5774,113900.0
11298,-121.14,37.46,4.0,2919.0,503.0,1592.0,491.0,5.2452,161900.0
11299,-121.14,35.55,13.0,5383.0,1070.0,1880.0,796.0,3.8019,271200.0
11300,-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,145200.0
11301,-121.15,39.23,13.0,3883.0,763.0,1816.0,682.0,2.8102,144400.0
11302,-121.15,39.0,15.0,4145.0,691.0,1872.0,680.0,4.3553,220600.0
11305,-121.15,38.21,18.0,4176.0,700.0,2164.0,699.0,4.0365,174200.0
11307,-121.16,39.18,14.0,1006.0,187.0,462.0,185.0,3.1042,152000.0
11309,-121.16,38.74,17.0,3353.0,463.0,1417.0,447.0,5.1721,237100.0
11312,-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,139000.0
11313,-121.17,38.76,14.0,2028.0,255.0,781.0,251.0,6.5322,394000.0
11314,-121.17,38.71,15.0,3084.0,557.0,1040.0,562.0,2.5183,293300.0
11315,-121.17,38.69,5.0,7138.0,1227.0,2623.0,1139.0,5.6902,243200.0
11319,-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,140300.0
11320,-121.18,39.25,9.0,3415.0,562.0,1208.0,479.0,4.3646,185900.0
11321,-121.18,39.23,8.0,2112.0,360.0,782.0,344.0,3.7125,175000.0
11322,-121.18,39.19,16.0,1528.0,351.0,729.0,319.0,2.4688,138800.0
11323,-121.18,38.8,18.0,2541.0,414.0,1276.0,405.0,5.1857,220100.0
11324,-121.18,38.75,16.0,2807.0,459.0,1201.0,429.0,4.7941,247600.0
11325,-121.18,38.73,16.0,1584.0,264.0,613.0,226.0,6.0302,273100.0
11326,-121.18,38.69,7.0,7104.0,970.0,2772.0,920.0,6.3528,274500.0
11331,-121.18,37.79,16.0,1326.0,286.0,509.0,297.0,1.9464,112500.0
